author,comment
@saninoviar5043,Silfester Kuasa hukuumnya Jokowi ini ngomong klo yg boleh mengungkapkan Ijazah Jokowi Asli apa Palsu adalah Putusan Pengadilan... Tapi Kenapa Bareskrim boleh Mengungkapan Ijazah Jokowi Asli? Ini ga jelas omongan Silfester..
@duasisi8557,"Rismon sok ilmu ilmu terus,bisa km cm sebatas itu"
@alexanderefi9146,Roy Suryo  lu siapa setan supaya  memaksa kehendak supaya bpk Jokowi kasih tunjuk ijasah asli  LU SIAPA ROY
@SayaAja-s2i,Hukum Roy cs si Momon cs dan refly cs..biar kasusnya masuk Rana sidang
@Maichel-cu5ip,Roy cs mau paksakan untuk tujuan pribadi kah ???? 😅😅😅
@kartisahmustopa5540,Si Roy Suryo ini emang gak ada kerjaan lagi apa selain ngurusin ijazah dari dul😊😊😊
@StevyMatulessy,Siap mauk bui loe roy panci...😂😂😂
@AgusSiboboy-wn2xf,Silfester bicara ngaur aja
@wawawewo5139,Panci pasti rekeningnya gendut
@NauraNasution-mv6ee,Roy panci dkk cuma sekumpulan manusia yg gak berguna
@duasisi8557,SOMBONG SEKALI GAYA ROY N RISMON INI.TUNGGU SAJA WAKTUNYA.KALIAN PASTI DI BUI
@setyawanagus7701,"Yaalloh kenapa orang seperti roy suryo  dan rismon itu masih dikasih kursi,roy suryo klao mau diindang salah minum obat dulu ya??

Manusia hanya bikin gaduh ngak mendidik cepet2 singkirkan lah."
@RasaBahagia-e7i,"Apa puasnya Roy Suryo dan kawan2 masalah ijazah ,,,orang ,,sampai segitunya 😂"
@skrismawanto,Roy dan Rismon....sebelum dibuktikan sudah koar2 ijasah palsu. Semoga kejahatan ini segera dapat  bayarnya
@IrnaIrianawati-h9u,Klo emang ada yg asli knpa tdk ditunjukan  ya...
@Dits_vlogger,"roy suryo kalau lagi bahagia senyum senyum terus, tapi giliran ke tangkap kasus kemarin pakai kursi roda sama penyangga leher dan kondisinya lemas..jangan sampai terulang lagi pak roy pasti kuat nantinya ya"
@sukma778,"Penasaran gue😂,berapa di kasih duit yg bela jokowi ini🤣"
@hengkyrumimper734,Roy suryo ngomong udah kayak mau nangis. Kayak perempuan
@toekangmantjing6837,Mutar muter aja 😂😂😂😂
@aldosavage3852,SABAR PAK SILVESTER🎉🎉🎉
@farozi3035,Sprtnya ijazah si termul yg bernama silfester ini terindikasi palsu jg makanya dia belain mati2an majikannya si mukidi laknatullah..
@hengkyrumimper734,Kelihatan salah orang itu pasti banyak bicara
@opunggg8504,Plester sok pintar😅
@Wildan-g5q,"Rismon , Roy panci stres ...akibat kepadean nya kerengkeng sdah menanti..."
@KalokoN.S,Agar semua perdebatan ini jelas dan tuntas maka segeralah diperiksa di pengadilan...!!!
@andreaspardede6853,"Segera bawa ke pengadilan Rs dkk ini biar clear ini,biar gak bisa berkoar koar lagi mereka,capek liat mereka debat teruss"
@akisueha4671,Yang dukung roy Suryo cs komen di sini
@dizzytippzy5486,"Roy Suryo perlu di Ruqyah,,, sudah gila nih,,,
Bikin gaduh Indonesia kalo masuk penjara, bagaimana kalo kita buat petisi buat Bapak Presiden RI Prabowo Subianto biar hari itu kita peringati sebagai hari Anti Hoax se_Indonesia,dan kalo bisa cuti bersama 3 hari
Menghargai Ketidak warasan Roy PANCI Suryo yang semakin hari semakin berulah saja"
@BambangSst,Rs nyengir terus nutupi kebodohannya sok ahli
@Noval4188,uda dibilang peniliti  abal2.. roy senyum2 sdh aneh  jg.a
@Noval4188,uda dibilang peniliti  abal2.. roy senyum2 sdh aneh  jg.a
@Imelda-86,Kaya org gilaaa
@djiwahanggara6895,Yg diomongkan silvester permainan kata2 unt tebar jebakan.. 😂
@Yudi-d1m,Lama lama lihat roy dan rismon sama halnya lihat orang hutan
@faroukgim9104,Nyengir tanda panik ...Roy Roy Roy
@AR-rb1jv,Ayokkkk pads ngeles loo.takut kan kalian masuk bui hihihi..mana kepercayaan kalian yg 1juta persen itu mana ngeles kan lo udah gemetar kan lo
@kasan25-u7q,"Roy Panci dan Rismon Cs itu penghasut yg membuat kegaduhan, semoga secepatnya dimasukan ke Penjara..🤲"
@aldosavage3852,"Kenapa ijazah Mantan Presiden yg kalian jafikan bahan untuk science dan forensik kalian ????
Pak Jokowi sudah lolos persyaratab walikota ,Gubernur sampai Presiden 2x"
@TaufikHidayat-ch6gk,"Untuk anak dari tk sampe kuliah yg lulus di taun ni,spetimya ijasah kalian harus dicek dulu oleh roy suryo cs,biar nnti kalian bisa cari kerja,dan gak dianggep palsu ijasah kalian"
@Yudi-d1m,"Roy pasti masuk di jeruji besi dan rismon serta egy sujana dan banyak lagi rakyat yang abal abal

Positif"
@kwebonsuwung,Roy suryo itulah karakater orang setresss
@hengkyrumimper734,Sudah ketawa2 he..he.. kelihatan gobloknya roy suryo
@amaliaimut207,Cengengesan bae si panci
@syafiraNew,Panci2 di tanyak apa lari persentase
@MitsubishigalantV6,Jelas foto dgn orang yg berbeda
@hengkyrumimper734,Roy suryo sudah jadi model orang bodo2
@agusjuhendi5113,Angel Angel angel
@Gabriel-fy2nz,Lanjut terus Pa surio dkk
@EdiChandra-m8i,"Silvester sama teman teman mu, se sulit itu anda menunjukan ijazah asli klien mu, urat leher mu kok segitu tegang, maka nya  rakyat tau kau dan kwn2  udah ngak percama perjuangan mu"
@ShinShot-s7p,amien rais kemana 😂 bohir² roy suryo cs jo mlayu cuk😂😂
@Imelda-86,Org lain lg bicara cengengesan ky melecehkan.....takut ah bnyk buzzer nya
@robedines4391,"Penuduhan atau indikasi atau sinyalemen atau kecurigaan masyarakat terhadap keaslian ijasah jokowi itu BERSUMBER DARI DIRI JOKOWI SENDIRI. ADA PERNAH DIA MENGATAKAN BAHWA IPNYA KURANG DARI 2. MANA MUNGKIN BISA DIWISUDA? LALU, DARI GELAR DRS BERUBAH MENJADI IR. BAGAIMANA BISA?

JUGA DARI KASUS PENGADILAN TERHADAP BAMBANG TRI DAN GUS NUR.

Sesungguhnya masyarakatlah yang memiliki hak untuk mengetahui karena jokowi sudah menggunakan ijasahnya itu untuk mengikuti pilgub dan pilpres.

Apa yang dilakukan oleh Roy Suryo dkk justeru berarti secara tidak langsung sudah mewakili masyarakat."
@banghezkey2540,Manusia Silver
@junedsondakh4630,pak roy..senyum mulu..udah gendeng
@Dukunsantetmujarab,NDASE ROY SORYO CRONGAS CRONGOS DURUNG DI TEKEK YO ISEH GAWE ULAH WAE KIE NYAWANE
@indochanel7337,Ketawa aku lihat duo RR..Gak berani jawab.
@romliazky6349,"Tunjukan aja ijazahnya,biar apinya padam"
@EdiChandra-m8i,Pengacara mulyono pejuang cuaaaan
@OkbabchannelChannelokbab,Knp tdk proses rismon dan roy gaduh negara kita😮😮😮
@aethers123,"Masalah yang bisa diberesin anak SD dalam 5 menit,
di tangan S2-S3 malah jadi sinetron bertahun-tahun.
Ini bukan soal sulit—cuma banyak yang kurang kerjaan, atau gak jelas kerjanya.
Malu dong...
sama kuli bangunan yang kerja nyata,
sama petani yang mikir panen, bukan pansos.😂"
@OkbabchannelChannelokbab,Knp tdk proses rismon dan roy gaduh negara kita😮😮😮
@gengster2634,"Jangan di kasi panggung orangnya roy suryo cs, tolong media setempat di manapun berada, ini orang perusak negara bukannya membangun negara, tidak ada etika"
@EdiChandra-m8i,"Silvester, agak konyol lu"
@rutiatijita,Panci dan rismon hanya firus yg berlaga jadi orang ilmuwan😊
@mariargg90,"Mas roy cs pemfitnah, memfitnah lebih kejam daripada membunuh"
@bonorahmaditya8885,Mukamu fake gak fek gak fek muka mrongos juga fake
@silsiliasitorus,gasss penjara
@HanjakoJartipang,Lah emang si Silvester ini pihak resmi yang bela ijazah palsu Jokowi kenapa g Jokowi sendiri yang bels ijazahnya kalau asli wkkkkkkkk
@Mbop301,Masih terus dikasih panggung Silvester ini. Heran.
@HermanBaku,Tangkap saja orang yg membuat ribut
@Ari.m65,Cengar cengir 😂 roy suryo😂😂😂
@hilmibroo,"Kata ahli sebenernya, ga boleh menunjukkan atau menjelaskan dengan detail hasil penelitiannya. Ini pak rismon malah blunder. Ketauan kelas sebagai ahlinya ga sempurna kan?"
@Zamzami-88,Apa roy rismon pernah pegang ijasah pak Jokowi? Apa cuma liat di postingan? 😂😂😂 Ahli apa ini? Nuduh tapi ga berdasar
@sutari-doang,"Ga dilihat pengen tahu perkembangannya,dilihat bikin jengkel lihat muka roy suryo cengar-cengir kaya anak edior."
@ketyangel4831,"Jotoss bae manusia sok pinter kurang ajar,,ngadu domba dia tuh,,mancing emosi org laen, belum kuawalat"
@zikriibrahim4291,Roy suryo dan kawan2 pahlawan kebenaran Indonesia.
@imamradityo552,Mulai besok kita akan bawa katepe photocopy....sim photocopy....karena kalian bukan pihak resmi!!!!😂
@ketyangel4831,"Sebel liat org tukang fitnah terang2gan ngejolimi org terang2gan manusia sombong mereka tuh,so bener,so suci, IHHH AMIT AMIT GELII SY LIAT DENGER mereka tukang jholim"
@recxysxy5706,Pihak Resmi@Bareskrim@UGM terang2 jadi ANJIRRR peliharaan Jokowi...masih mau percaya mereka ???
@Monimoni2023,ODGJ berat..
@ekocelluler2832,"koplak koplak,nyari ijazah buat apaaaa,gak ngefek sama keadaan rakyat,"
@imamradityo552,Kalau asli ngapain pake pengacara😂😂😂
@jroryan7346,Bukan pakar telematika & Forensi hanya ngaku² aj mony3d ini .
@Cohkrodiaz1979,*yg dipersoalkan bang Rismon CS ialah Proses cara mendapatkan Ijazah? Jangan2 Ijazah hasil Nyopet*
@FahmadMugnik,Yg aq tnyakn hanya gmna CRI MKN DPT kerja hidup sejahtera bkn hmya sklah aja tapi bdoh
@ermokobudisantoso9178,Ternak Mulyono...ngoceh aja...🐸
@semua2017,Udah gk sabar roy cs masuk bui..😊
@handimuhsan662,Cengirannya roy buruk. Tidak pada tempatnya
@obhenx,Detektif Panci & Rismon cs..... cecurut2 kelas kambing !!!!  mereka2 begitu dipanggil pasti lgsung sakit dsb... dari TPUA si Fadillah ketikqa dipanggil tau2 katanya ketabrak motor tp msh bisa nyerocos di podcast2. Dulu bbrp thn lalu Detektif Panci bahkan pernah sampai dgn kursi roda dan lehernya di gips... eeeh sorenya ada foto yg dia lagi hahahehe msh dgn gips-nya dan topi berlogo Mercedes. D'Panci bahkan gak hafal lagu Indonesia Raya.... alaaaah sudahlah!!! mending nonton Srimulat !! 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
@ketyangel4831,Kita fitnah lagi mereka..mereka itu terima suap buat membuat onar tentang keperibadianya pa Joko.. pasti. Soalnya knp kok mereka bisa punya pemikiran nyerang masalah ijazah..gembar gembor ijazah palsu palsu sdngkn mereka sendiri Lom pernah tahu ijazah pa Joko.. lalu bagaimana dia bisa punya pemikiran punya ide nyerang ijazah palsu berarti mereka itu disuap dibayar pake duit buat fitnah pa Joko.. ngaku aja kalian..ayooo gimana kalian bisa buktiin gag KLO kalian ga kuis jare2 org Laen hayooo disuruh sapa
@cebolcobek7468,Roy cs pantasnya masuk nusa Kambangan.
@syafii_official1960,Roy panci bentar lgi di jemput pak purnomo 😂
@haritszidni,Sains sains pas ditanya metode nya gak mau kasih tau blokk
@gonjalez529,"Pengadilan supaya segera sidang kasus ini supaya tidak berlarut2, masyarakat muak lihatnya dan jadi tiidak produktif"
@sujilawati7809,Penjilat mulyono lg ngoceh😂😂😂
@MuctharAs,Sylvester ini wajar kalau lulusan ruko selalu bilang ijazah pak jokowi asli tapi tdk pernah bisa menunjukkan ijazahnya hanya ber argumen terus dan berbohong terus dari bohong yg satu dari berbohong yg lain.
@arimotor4224,Roi koclok 😂😂😂deket saya tk tempeleng
@putuartana2681,kasus ijasah palsu  merupakan FITNAH terbuka terhadap Bapak Jokowi
@wiwitmaharani6634,Roy isone mrengeeesssss...
@MohammadJibril666,Seret jokidok ke jalanan
@gemilangusahajaya,"Musnahkan Roy Suryo rismon cs..bikin negara gaduh,,"
@gunawansatio9848,"Rismond bodat ,martole jonjong ,bujang"
@KhanzazoyaTV,"sabar pak silvestre, roy suryo emg ribet koyo wanita pms"
@asbudibudi8573,Busuk banget pengacara Jokowi
@MbahGin-x7i,Roi suryo orang bayaran habib dobolowi
@ketyangel4831,"Mau dikasi liat ijazahnya pun Roy itu gakn bisa neliti org dia itu so pintar,ngeyel org ga punya hati. So sempurna so bener,sok suci Roy dan rekam tukang fitnahnya. Khemmm Masi untung aja ga langsung di krekekk Masi adu bacot ampun dj,mereka itu mancing emosi org Laen bersyukur aja Masi bisa sabar semua..klo ga sabar dah ga Thu jadi Apa dia dan rekam tukang fitnah itu"
@OppoA18-o2f,"Lihat muka Roy ,kelihatan SDH layu .🤣🤣🤣🤣"
@herwoko17,mati roy kamu udah salah
@rudiyunior7211,Gerah jg di pelter sama b'rismon😅😅
@iwayanwarsa3054,Penyebar fitnah kemungkinan besar akan masuk jeruji besi.
@KhanzazoyaTV,"penjarakan saja itu roy sama rismon bikin gaduh ,pakar telepanci aja belagu"
@SAINT928MOBILE,pak polisi tolong dipercepat penjarakan sipanci dan kawannya ini
@AninditaAreztha,Simpes ter itu foto iparnya jokowi
@SolehAdromi,yang palsu banyak yang penting tunjukkan yang asli nya pak jangan bikin kegaduhan masyarakat Klo merasa benar ko marah marah
@akhiongrey2718,Ngmng sama babi rismon satu ini
@pakdenono2536,"Liaten wajahe roy suryo,ihhh nggemesinnn,sok pede gt lohhh😂😂😂"
@byanglelePembibitanlele,Ga sabar nunggu ada yg tersangka 😂
@RumahTelur-t4n3p,"Tapi gua akui ,,
Kalo roy suryo ,nyengir 
Emang keliatan jelek da jahat"
@listya6851,Cok jancok narasinya kok nggak punya bukti mulu... Foto skripsi palsu itu sudah merupakan barang bukti kuat...
@yusufroso9535,"memang manusia Silver jago membolak balikan Fakta ,Top Margotop Hidup manusia Silver rrr"
@arifcahyoirawan2720,Ketawa rs penuh ketakutan
@ipungiggschanel,Sampai dipenjara baru diem
@KhanzazoyaTV,"gigi mu garing nanti roy ,prengas prenges terus, siap2 masuk prodeo"
@iwantirta9281,Dari saya  muda sampai sy tua...orang ini  dari dulu kerjanya hanya   mengorek  mencari2 kesalahan  orang. Dosa mas ..sudah tua .ayolah ganti  haluan.betat tanggung jawab di ahkirat mas.
@RoberteyDown,Kelamaan hukum aja karena itu pengacau bangsa....
@yohanesrendy9078,Roy nampak Emosi 😂😂😂
@laurarobertslr3770,"Dari gaya bicara roy panci dan rismon mereka ini sudah panik  
Waktu mereka sudah tidak lama lagi tinggal tunggu undangan dari polda metro 😊"
@Afdalofficiale,"Silfester 😂😂
Udah emosian tp dungu"
@YenimaDiah,"Roy suryo ndak pantas di  kasih panggung lagi,, mohon Bpk kapolRI cepat jebloskan org2 yg buat gaduh negara ini,,, masyarakat Indonesia sudah muak dengan si koroptor panci si roy panci"
@yulipurnomo74,"kl dah diproses bersalah jare kriminalisasi, wong mereka meneliti, liat barang yg diteliti aja belum pernah kok bisa menilai asli atau bukan

RS Cs ki pancen wong kocak, isi otak e perlu dipertanyakan"
@XMa9890,pantasan roy suryo kayak perempuan😅
@Mbesus,Roy antek2 harus dipenjara... Orang2 gilaaaaa
@AninditaAreztha,"Mas roi tidak pengang bukti, karena bukti ada pada jokoi"
@eek6mr302,"Roy streees,mangap mangap kaya ikan lohan kehausan,kehausan kepalsuan,maunya cari yang palsu,di kasih yg asli gk mau"
@okykurniawan9992,"PTUN yg lembaga asli sah🎉
Wajah update jokowi budugan, jarang mandi, budugan merambat dibadan kaki tangan, rontok rambut butak jidat makin lebar,stress berat jokowi kasus ijasah palsu,segala cara udah diperintahkan masih gagal😂karma nyata,azab  Allah nyata bagi dzolim pendusta munafikun🎉"
@lunamaisa8237,Ruy suryo kok byk kok kliatan luar ketawa tp dlm  kok ada kliatan ragu yaa
@win_kaya2024,Ngga pakai metode ya pakai kuat kuatan otot leher.
@igunchristian9957,Setiap penelitian yg di publis ke publik harus dipertanggung jwbkan..
@SatuBiru-k4b,"Silakan saja ilmuwan, peneliti, pesulap,tukang ojol,pelacur dst......tapi TIDAK ADA yg kebal hukum di negara ini yaaa tong!"
@AbdillahAzikri-zh8jf,Gedeg banget liat tengilnya roy suryo..
@Reno-n8e,"Tapi metodenya salah. Nilai penelitiannya berapa dong, wkwkwkwkk."
@rakyat.jelata,"Katanya seorang ahli, adab berbicara aja gak ada, penjarakan roy suryo cs"
@herdyanto6742,ILC kenapa sih pembela jokowee tulul tulul. Panggil yg pinteran sedikit dong..
@KhazanahNegeriKu,Koruptor itu corong penguasa zalim. Sekarang lagi liat contohnya
@satenamsingh659,Bisa gol ni panciii
@rakyat.jelata,"Penjarakan roy suryo, biar gak bikin gaduh aja"
@RiyanTuying-nq8jc,"Mau benar gimanapun bang rismon ama Roy, ending nya akan kalah, karna yg di lawan mafia dari segala mafia"
@Herr0305,silf ini logikanya patut dipertanyakan
@eipoNayfosedA,"Makin kesini makin keliatan roy Suryo CS makin panik az dahhhh.,cuma bisa nyengir az kelakuan nye 😢,."
@triwinarsih9825,Pengen muntah denger omongan TerMul..otaknya tumpul 😂😂
@putrabrinkzank4630,Lucunya kenapa kok ijazah orang yg di buat bukti
@marianaa.nironana9494,"Mantap pak Silvester, maju terus biarkan pembohong Roy cs mati kutu,"
@Xma_7,"Roy omong kosong halu ,,"
@seraungbamban4379,Kenapa siplester gk segarang saat vs Rocky gerung 😂 lawan roy cs malah kicep 😅 capek kan menutupi kebohongan capek kan berada di kolam penipu meski uang nya banyak
@darmaji6551,"Silvester orang atau Binatang,,,?!!!"
@putrabrinkzank4630,Tunjukkan di publik ijazah yg menurut-nya asli selesai
@SugengSugeng-ly8lb,pengadilannya di bayar dan poldanyapun di bys dan jg anda sebagai Loyer yg mencari byran dan jg anda siaps
@Yol8282,"68% hasil survei percaya ijazah jkw asli, katanya untung masi lebih banyak org pinter walaupun yg berseliweran di medsos banyak yg negatif. silent majority emg ngurus hal lebih penting dikehidupan sehari2"
@coescoes7698,Orang jahat pasti menyerang. Orang baik pasti gk mau menyerang
@MasbunNasution,Kalau ga tau lebih diam selpester
@heriwidodo6224,Kapan mas roy di masukkan tahanan????☕
@rezzamaulana8969,tinggal penjarakan aja merka
@wicaksonoponco007,"Wong edan di kei panggung di stasiun"""" tv  yo smakin jumawa..."
@MawarCeria-l4j,Bagaimana mau selesai pak Jokowi nggak mau melihatkan ijazahnya yang asli urusan ini nggak akan selesai kalau Jokowi masih ngeyel dia itu udah nyata salah pak
@martin-kq6zi,Cengengesan kayak CEWEK si ROY PANCI 😁😁😁😁
@OnginggozNurlaela,"Negara Laen sudah bikin bulan
Kita disini masih saja ngurus ijazah.."
@deskysuwitra,Roy nyengir menutupi kecemasan hatinya😂
@kurniadialamsyah4088,"Hahaha pikiran ke mana si Roy panci merugikan TDK , maksud nya utk apa negara aja TDK dirugikan"
@martin-kq6zi,Sbtr lg Roy Panci nangis darah 😁😁😁
@YulianiSigenti,Harusnya Roy Suryo dan rismon ke psikolog  bukan ke polisi. Karna orang ini kayaknya punya gejala ODGJ.😅
@TheJuliejulia14,Menit 8:50 kok denger roy panci ketawa kayak kuntilanak?????
@purnomoalmalik1365,Intinya polisi bermain dikasus ijazah jokowi
@AcmadSufyan,Roy ini seperti gila
@perdizara,Kenapa  masih diberi kesempatan buat si Roy juga Rismon ini. Roy sebaiknya nangis aja lebih tepatnya tidak usah senyum2. Tidak lama lagi semua terbalik pada kalian berdua apa yg kalian bilang ke pa Jokowi.
@MasbunNasution,Cape selventer mendengarnya lebik baik tidur
@FanMy-s2b,Ternak mulyono kok dungu semua yak... najong tralala
@AsrulF0211,"di saat ekonomi di indonesia carut marut, banyak investor kabur, penasehat danantara mundur, lapangan kerja sempit, banyak pabrik tutup, PHK massal banyak terjadi. kita masih menikmati panggung ijazah palsu."
@sulemanalyafieman1687,Si panci memaksakan ketawa...jijik..
@KuncingGarong-f7e,Sekolah d ruko aja sok ngajarin alumni ugm plester
@christianasunarti7744,Becik ketitik olo ketoro
@UdinMuray,Mulutnya cengengesan terus roy kya gak punya dosa atas tuduhan yg ga benar
@sakrisdesti7617,"Penjarakan saja mereka berdua
Bikin gaduh ajaa"
@TheJuliejulia14,Roy panci apa ga lelah cengar cengir mulu ya??? Asli ngasih nunjukin muka palsu setiap saat itu cape banget loh
@AbdulMunir-u9x,Muak dengar sifester ngomong
@mizifams,"Kenapa selalu ada silfester ini.. Jokowi sad (tak ada rotan, akar pun jadi)"
@randanorthwest1639,Jokowi itu PKI dia di support sm Elit mafia. Jd dia disupplai terus. Ini tugas nya presiden prabowo sikat jokowi
@randanorthwest1639,Jokowi itu PKI dia di support sm Elit mafia. Jd dia disupplai terus. Ini tugas nya presiden prabowo sikat jokowi
@Garry_Handita,"Indonesia adalah Negara Hukum. Tapi perangkat/institusi hukumnya sendiri pengecut dan tak bermartabat. Lebih baik dikangkangi Jokowi dari pada melakukan pembuktian dengan prosedur yang benar. BARESKRIM, MK, UGM sudah menjadi institusi sampah, nol harga dirinya semenjak dikangkangi Jokowi."
@sandrisetiawanofficial9318,"Ribet amat sih tinggal nunjukin ijazah asli doang,"
@Awallll207,Boslu yg ruwet silfester
@grbbyudiyanto912,Kenapa dari mulyono tidak pernah menghadirkan dari AHLI...biar d3batnya ilmiah
